polygon_id,longitude,latitude,phase_angle,incidence_angle,emission_angle,pixel_x,pixel_y,brightness_temperature,local_solar_time,local_solar_time_normal_vector
4110,87.443,55.455,10.22,78.228,69.891,199,63,264.67,17.342,17.19
4111,87.467,56.28,10.248,82.197,75.222,198,62,267.64,17.343,17.206
4112,86.273,56.694,10.281,89.657,81.794,198,62,267.64,17.264,17.988
4113,86.374,57.55,10.311,91.295,83.987,197,61,270.07,17.271,18.054
4114,85.345,57.986,10.342,93.073,85.474,197,60,267.72,17.202,18.244
4115,85.658,58.893,10.372,93.261,85.727,196,60,277.83,17.223,18.254
4117,84.685,60.154,10.434,89.429,81.407,195,58,282.04,17.158,17.99
4118,83.339,60.503,10.465,87.407,79.639,194,58,294.66,17.068,17.788
4119,83.416,61.319,10.495,89.038,81.848,193,57,298.14,17.073,17.84
4120,82.153,61.707,10.529,89.971,82.612,193,56,269.87,16.989,17.946
4121,82.562,62.579,10.557,88.847,81.102,192,56,277.16,17.016,17.904
4122,81.416,62.98,10.59,85.741,78.691,192,55,268.22,16.94,17.53
4123,81.921,63.848,10.617,85.442,78.293,191,54,265.15,16.974,17.524
4124,80.583,64.24,10.654,82.405,75.951,190,54,264.23,16.884,17.122
4125,81.064,65.092,10.682,82.513,76.111,190,53,260.82,16.917,17.123
4126,79.725,65.499,10.721,80.917,74.969,189,53,267.49,16.827,16.874
4127,79.566,66.376,10.762,83.44,78.447,188,52,287.42,16.817,16.858
4128,80.844,66.837,10.765,86.81,81.952,188,52,287.42,16.902,17.179
4129,80.082,67.716,10.816,84.996,79.478,187,51,285.93,16.851,17.153
4130,81.577,68.153,10.816,84.528,79.006,187,51,285.93,16.951,17.11
4131,80.981,68.996,10.863,82.309,76.016,186,50,286.64,16.911,17.082
4132,82.609,69.408,10.861,90.005,83.911,186,50,286.64,17.019,17.771
4133,81.941,70.261,10.911,92.761,87.605,186,49,274.54,16.975,17.932
4134,83.572,70.679,10.912,84.042,78.613,185,49,303.57,17.084,17.045
4135,82.746,71.56,10.967,89.612,86.178,184,49,312.11,17.029,17.14
4136,84.458,71.968,10.969,81.931,78.246,184,49,312.11,17.143,16.284
4137,84.882,72.824,11.009,80.506,76.31,184,48,281.04,17.171,16.333
4138,83.509,73.309,11.05,76.213,74.584,183,48,289.36,17.08,14.691
4139,85.445,74.126,11.074,76.765,75.341,182,47,294.54,17.209,14.608
4140,84.1,74.631,11.116,76.116,75.195,182,47,294.54,17.119,14.219
4141,85.909,75.417,11.142,73.897,72.251,181,47,294.63,17.239,14.563
4142,84.102,75.919,11.187,71.925,71.495,180,47,293.66,17.119,13.704
4143,85.234,76.678,11.22,78.397,79.889,180,47,293.66,17.194,12.176
4144,82.763,77.177,11.27,79.277,80.394,178,47,272.83,17.03,12.53
4145,83.624,77.944,11.306,81.019,82.616,178,47,272.83,17.087,11.961
4146,80.963,78.45,11.356,81.925,83.077,177,47,273.15,16.91,12.441
4147,82.616,79.253,11.388,81.517,82.562,176,47,268.92,17.02,12.581
4148,80.21,79.772,11.434,79.798,82.163,175,47,260.89,16.86,11.253
4149,82.38,80.574,11.464,81.389,84.171,175,47,260.89,17.004,10.707
4150,79.367,81.063,11.51,78.224,82.963,174,47,295.37,16.803,9.615
4151,81.464,81.847,11.54,76.898,81.344,173,47,308.55,16.943,9.932
4225,87.393,46.401,9.908,89.033,82.031,205,71,285.4,17.338,17.793
4226,86.791,46.896,9.936,86.824,80.206,205,70,267.81,17.298,17.514
4227,86.876,47.904,9.967,82.634,74.362,204,70,278.4,17.304,17.506
4228,87.603,48.417,9.973,95.828,87.843,204,69,270.31,17.352,18.516
4230,88.009,49.923,10.02,86.205,78.818,203,68,274.96,17.379,17.618
4231,87.925,50.886,10.056,87.031,79.979,202,67,271.54,17.374,17.628
4232,87.035,51.346,10.086,89.157,81.815,202,67,271.54,17.315,17.864
4233,87.174,52.27,10.118,89.849,82.781,201,66,272.99,17.324,17.883
4234,86.216,52.702,10.147,91.676,84.358,200,66,271.64,17.26,18.084
4235,85.898,53.639,10.185,90.396,82.618,200,65,267.62,17.239,18.034
4236,86.592,54.137,10.192,86.948,79.039,199,64,266.09,17.285,17.772
4237,86.281,55.044,10.226,85.624,77.293,199,63,264.67,17.264,17.739
4238,85.226,55.457,10.254,85.841,77.482,198,63,273.28,17.194,17.76
4239,85.196,56.281,10.281,87.224,79.309,198,62,267.64,17.192,17.796
4240,83.976,56.659,10.313,85.867,78.092,197,61,270.07,17.111,17.663
4241,84.02,57.509,10.342,86.61,79.093,196,61,278.5,17.114,17.681
4242,82.98,57.914,10.371,93.205,84.722,196,60,277.83,17.044,18.347
4246,80.783,60.363,10.494,96.881,89.893,194,57,279.31,16.898,18.541
4247,80.721,61.2,10.529,95.761,88.352,193,57,298.14,16.894,18.465
4248,79.43,61.555,10.562,91.083,84.502,192,56,277.16,16.808,17.941
4249,79.707,62.463,10.595,89.515,82.322,192,55,268.22,16.826,17.882
4250,78.512,62.851,10.629,85.451,79.219,191,55,270.13,16.746,17.345
4251,78.882,63.759,10.661,84.725,78.206,190,54,264.23,16.771,17.339
4252,77.506,64.106,10.696,88.482,81.146,190,54,264.23,16.679,17.811
4253,77.861,64.993,10.728,91.024,84.675,189,53,267.49,16.703,17.906
4255,76.201,66.243,10.809,86.054,80.685,187,52,310.79,16.592,17.219
4256,77.398,66.759,10.813,86.493,81.148,187,52,310.79,16.672,17.26
4257,76.539,67.598,10.863,85.595,79.881,186,51,319.4,16.615,17.254
4258,77.945,68.094,10.864,86.204,80.517,186,51,319.4,16.709,17.31
4259,77.242,68.904,10.91,83.631,76.913,186,50,286.64,16.662,17.283
4260,78.78,69.368,10.908,85.08,78.412,186,50,286.64,16.764,17.402
4261,77.963,70.186,10.958,91.188,86.949,185,49,303.57,16.71,17.57
4262,79.485,70.667,10.961,86.965,82.575,185,49,303.57,16.811,17.082
4263,78.479,71.53,11.018,92.064,89.828,183,48,289.36,16.744,17.098
4264,80.105,72.008,11.022,83.288,80.729,183,48,289.36,16.852,15.909
4265,78.847,72.892,11.082,83.662,81.265,182,48,303.12,16.769,15.865
4266,80.431,73.358,11.088,82.773,80.341,182,48,303.12,16.874,15.784
4267,78.984,74.247,11.151,85.541,84.23,181,47,294.63,16.778,15.368
4268,80.778,74.702,11.155,80.484,78.962,181,47,294.63,16.898,14.969
4269,80.733,75.573,11.201,81.14,79.887,180,47,293.66,16.894,14.836
4270,78.718,76.008,11.245,77.931,78.407,179,47,283.56,16.76,13.142
4271,79.614,76.848,11.281,79.678,80.775,178,47,272.83,16.82,12.536
4272,76.832,77.261,11.33,80.121,81.049,177,47,273.15,16.634,12.706
4273,77.279,78.094,11.369,80.888,82.081,177,47,273.15,16.664,12.411
4274,74.303,78.505,11.417,80.361,81.777,176,47,268.92,16.466,12.18
4275,75.49,79.381,11.45,82.403,84.485,175,47,260.89,16.545,11.318
4276,72.734,79.811,11.495,81.732,84.248,174,47,295.37,16.361,10.919
4353,85.157,46.298,9.94,91.042,83.904,205,71,285.4,17.189,17.997
4354,85.647,46.845,9.952,94.95,87.988,204,70,278.4,17.222,18.344
4355,85.116,47.83,9.994,92.715,84.756,204,69,270.31,17.187,18.251
4356,85.819,48.361,9.999,81.441,73.227,203,69,291.42,17.234,17.402
4357,85.43,49.337,10.037,85.074,78.376,203,68,274.96,17.207,17.376
4358,86.143,49.869,10.045,90.583,84.045,202,68,279.97,17.255,17.866
4359,85.995,50.845,10.084,88.708,81.361,202,67,271.54,17.245,17.824
4360,85.087,51.282,10.114,88.967,81.585,201,67,288.06,17.185,17.852
4361,85.169,52.214,10.145,89.1,81.778,200,66,271.64,17.19,17.855
4362,84.186,52.616,10.175,89.311,81.958,200,65,267.62,17.125,17.878
4363,83.817,53.536,10.212,87.857,79.897,199,64,266.09,17.1,17.851
4364,84.474,54.068,10.22,91.144,83.331,199,64,266.09,17.144,18.101
4365,84.105,54.978,10.255,89.739,81.384,198,63,273.28,17.119,18.06
4366,83.033,55.351,10.283,86.152,78.182,198,62,267.64,17.048,17.717
4367,82.934,56.208,10.313,86.633,78.864,197,62,289.51,17.041,17.722
4368,81.696,56.538,10.344,87.072,79.253,196,61,278.5,16.959,17.765
4369,81.695,57.394,10.372,85.611,77.193,196,60,277.83,16.959,17.749
4370,80.714,57.694,10.394,97.875,88.221,195,60,281.32,16.893,18.813
4372,79.815,58.912,10.449,94.875,88.064,194,58,294.66,16.833,18.334
4373,79.681,59.824,10.488,94.548,87.51,194,57,279.31,16.824,18.323
4374,78.297,60.065,10.519,90.663,84.096,193,57,298.14,16.732,17.897
4375,78.102,60.959,10.559,90.636,84.052,192,56,277.16,16.719,17.897
4376,76.789,61.233,10.592,89.905,83.436,192,56,277.16,16.632,17.809
4377,76.01,62.076,10.639,89.721,83.104,191,55,270.13,16.58,17.814
4378,76.615,62.66,10.653,91.463,84.997,190,55,275.96,16.62,17.962
4379,75.939,63.497,10.697,90.234,82.861,190,54,264.23,16.575,17.967
4380,74.679,63.703,10.723,98.605,89.916,189,53,267.49,16.491,18.783
4383,73.081,65.786,10.84,91.029,85.207,187,52,310.79,16.384,17.827
4384,74.1,66.443,10.851,90.452,84.599,187,51,285.93,16.452,17.772
4389,74.18,69.83,10.995,78.705,74.249,184,49,312.11,16.457,16.24
4390,75.511,70.431,11.003,88.303,84.45,184,49,312.11,16.546,17.088
4391,74.407,71.178,11.055,89.486,86.915,183,48,289.36,16.473,16.782
4394,75.827,73.169,11.134,83.558,81.168,181,48,308.52,16.567,15.846
4395,74.23,73.921,11.191,84.713,83.631,180,48,307.95,16.461,15.056
4396,75.771,74.534,11.202,84.071,82.948,180,47,293.66,16.564,15.02
4397,73.777,75.262,11.262,85.093,85.02,179,47,283.56,16.431,14.024
4398,75.127,75.854,11.276,84.546,84.423,178,47,272.83,16.521,14.047
4399,73.866,76.688,11.331,85.452,86.221,177,47,273.15,16.437,12.881
4400,71.002,76.906,11.373,85.597,86.325,176,47,268.92,16.246,12.941
4401,70.946,77.886,11.42,86.016,87.156,175,47,260.89,16.242,12.301
4402,67.926,78.089,11.46,84.503,86.104,175,47,260.89,16.041,11.718
4481,84.055,46.233,9.957,84.486,77.586,204,70,278.4,17.116,17.361
4482,83.409,46.706,9.985,88.901,81.307,204,70,278.4,17.073,17.877
4483,83.39,47.707,10.016,87.771,79.74,203,69,291.42,17.072,17.856
4484,84.049,48.251,10.023,92.004,84.083,203,69,291.42,17.116,18.187
4485,83.604,49.221,10.063,94.018,87.009,202,68,279.97,17.086,18.26
4486,84.28,49.778,10.073,90.775,83.671,202,68,279.97,17.131,17.97
4487,84.08,50.745,10.111,90.152,82.758,201,67,288.06,17.117,17.957
4488,83.15,51.149,10.14,87.568,80.499,201,66,272.99,17.056,17.675
4489,83.175,52.087,10.173,86.984,79.62,200,66,271.64,17.057,17.677
4490,82.174,52.454,10.203,85.012,77.892,199,65,271.63,16.991,17.461
4491,81.763,53.354,10.239,82.947,74.745,199,64,266.09,16.963,17.505
4492,82.388,53.904,10.246,87.919,79.951,198,64,280.91,17.005,17.856
4493,81.966,54.808,10.282,87.906,79.932,198,63,273.28,16.977,17.856
4494,80.881,55.138,10.311,86.663,78.819,197,62,289.51,16.904,17.734
4495,80.712,56.011,10.342,86.669,78.832,196,61,278.5,16.893,17.734
4496,79.467,56.285,10.373,84.641,76.993,196,61,278.5,16.81,17.536
4497,79.469,57.114,10.396,81.463,71.878,195,60,281.32,16.81,17.657
4498,78.47,57.43,10.423,67.353,59.337,195,59,290.95,16.744,16.342
4499,78.624,58.323,10.448,69.798,63.22,194,58,294.66,16.754,16.145
4500,77.435,58.646,10.482,83.955,75.391,194,58,294.66,16.675,17.644
4501,77.251,59.476,10.514,87.132,80.471,193,57,298.14,16.663,17.579
4502,75.826,59.702,10.548,86.718,80.104,192,57,294.66,16.567,17.532
4503,75.558,60.566,10.587,86.918,80.452,192,56,277.16,16.549,17.524
4504,74.219,60.822,10.621,87.03,80.542,191,56,287.52,16.46,17.538
4505,73.382,61.634,10.668,86.724,80.009,190,55,275.96,16.404,17.551
4506,73.928,62.216,10.68,88.317,81.742,190,54,264.23,16.441,17.674
4507,73.261,63.004,10.721,85.725,77.2,189,53,267.49,16.396,17.762
4508,71.958,63.236,10.753,73.926,67.513,188,53,302.93,16.309,16.413
4509,72.056,64.165,10.788,79.096,75.989,188,52,287.42,16.316,15.684
4519,70.498,70.729,11.093,83.38,80.817,182,48,303.12,16.212,15.915
4520,71.819,71.331,11.1,87.847,85.51,182,48,303.12,16.3,16.401
4521,70.283,72.096,11.158,88.229,86.156,181,48,308.52,16.198,16.312
4525,68.827,74.77,11.3,88.619,88.773,178,47,272.83,16.101,14.019
4526,69.984,75.361,11.313,85.604,85.484,178,47,272.83,16.178,14.123
4527,68.427,76.163,11.368,86.719,87.414,177,47,273.15,16.074,13.0
4528,65.527,76.343,11.412,86.6,87.327,176,47,268.92,15.881,12.943
4529,65.092,77.287,11.457,87.592,89.046,175,47,260.89,15.852,11.656
4609,82.393,46.139,9.987,77.305,70.097,204,70,278.4,17.005,16.838
4610,81.729,46.591,10.014,83.588,75.458,203,70,304.24,16.961,17.541
4611,81.664,47.581,10.045,85.371,78.042,203,69,291.42,16.957,17.527
4612,82.301,48.129,10.049,78.729,71.223,202,69,293.84,16.999,17.03
4613,81.811,49.091,10.09,79.282,72.025,202,68,279.97,16.966,17.013
4614,82.453,49.639,10.097,91.989,85.115,201,67,288.06,17.009,18.05
4615,82.194,50.598,10.136,91.485,84.393,201,67,288.06,16.992,18.032
4616,81.245,50.996,10.168,87.151,80.643,200,66,271.64,16.929,17.527
4617,81.201,51.914,10.202,85.813,78.685,199,65,271.63,16.926,17.529
4618,80.183,52.271,10.232,88.636,81.15,199,65,271.63,16.858,17.836
4619,79.718,53.159,10.269,87.347,79.303,198,64,280.91,16.827,17.818
4620,80.32,53.7,10.275,83.194,74.973,198,64,280.91,16.867,17.526
4621,79.855,54.577,10.31,83.994,76.123,197,63,305.23,16.836,17.523
4622,78.742,54.913,10.341,84.113,76.222,197,62,289.51,16.762,17.535
4623,78.526,55.747,10.372,84.626,76.968,196,61,278.5,16.747,17.534
4624,77.261,56.02,10.403,85.739,77.963,195,61,297.1,16.663,17.644
4625,77.196,56.874,10.432,84.508,76.172,195,60,281.32,16.659,17.644
4626,76.174,57.198,10.46,83.711,75.48,194,59,284.51,16.591,17.564
4627,76.262,58.075,10.485,82.918,74.337,194,58,294.66,16.596,17.568
4628,75.087,58.342,10.514,82.44,73.905,193,58,305.33,16.518,17.523
4629,74.84,59.138,10.545,86.27,79.634,192,57,294.66,16.502,17.493
4630,73.393,59.354,10.582,82.174,76.058,192,57,294.66,16.405,17.008
4631,73.04,60.175,10.62,81.531,75.035,191,56,287.52,16.382,17.043
4632,71.676,60.421,10.656,83.986,77.088,190,55,275.96,16.291,17.34
4633,71.651,61.348,10.69,84.382,77.734,190,55,275.96,16.289,17.326
4634,70.429,61.617,10.724,86.108,79.099,189,54,270.55,16.207,17.545
4635,70.524,62.569,10.757,86.538,79.804,188,53,302.93,16.214,17.536
4649,66.255,71.596,11.199,83.743,82.514,180,48,307.95,15.929,15.056
4650,67.302,72.22,11.208,81.919,80.576,180,48,307.95,15.999,14.958
4651,65.334,72.931,11.27,84.114,84.25,178,47,272.83,15.868,13.682
4652,66.492,73.557,11.279,86.821,87.128,178,47,272.83,15.945,13.611
4653,64.097,74.226,11.342,86.599,86.763,177,47,273.15,15.786,13.813
4654,65.039,74.827,11.354,87.521,87.767,177,47,273.15,15.848,13.761
4655,63.264,75.589,11.41,88.192,88.876,176,47,268.92,15.73,13.036
4656,60.366,75.722,11.454,89.605,89.871,175,47,260.89,15.537,13.92
4737,80.736,46.024,10.019,75.325,67.4,203,70,304.24,16.895,16.868
4738,80.054,46.466,10.047,75.513,67.556,203,70,304.24,16.849,16.889
4739,79.931,47.452,10.078,77.694,70.67,202,69,293.84,16.841,16.818
4740,80.541,48.001,10.082,79.673,72.718,202,68,279.97,16.882,16.964
4741,79.991,48.977,10.126,79.655,72.695,201,68,282.26,16.845,16.964
4742,80.623,49.521,10.13,76.133,69.076,201,67,288.06,16.887,16.712
4743,80.313,50.466,10.168,77.419,70.924,200,66,271.64,16.866,16.661
4744,79.33,50.85,10.201,85.905,78.28,199,66,281.59,16.801,17.627
4745,79.246,51.738,10.231,86.176,78.667,199,65,271.63,16.795,17.63
4746,78.215,52.074,10.261,87.166,79.535,198,65,289.17,16.727,17.733
4747,77.704,52.946,10.298,86.663,78.818,197,64,312.82,16.692,17.728
4748,78.264,53.495,10.305,84.409,76.467,197,63,305.23,16.73,17.566
4749,77.747,54.368,10.342,84.503,76.604,196,62,297.63,16.696,17.566
4750,76.638,54.673,10.371,87.818,79.558,196,62,297.63,16.621,17.887
4751,76.371,55.49,10.402,89.084,81.391,195,61,297.1,16.604,17.907
4752,75.121,55.719,10.432,90.2,82.395,195,60,281.32,16.52,18.015
4753,74.984,56.573,10.461,89.103,80.782,194,60,287.02,16.511,17.996
4754,73.951,56.879,10.491,83.288,75.816,194,59,284.51,16.442,17.389
4755,73.967,57.771,10.518,81.152,72.598,193,58,305.33,16.443,17.429
4756,72.76,58.047,10.551,71.583,64.283,192,58,294.96,16.363,16.453
4757,72.436,58.834,10.584,73.13,66.666,192,57,294.66,16.341,16.351
4758,70.959,59.016,10.622,83.172,75.509,191,56,287.52,16.243,17.415
4759,70.555,59.783,10.656,84.546,77.638,190,56,298.57,16.216,17.388
4760,69.207,59.991,10.691,86.855,79.591,190,55,275.96,16.126,17.65
4761,69.104,60.898,10.724,87.211,80.159,189,54,270.55,16.119,17.648
4762,67.92,61.127,10.755,91.322,83.494,188,54,297.85,16.04,18.11
4777,62.657,70.894,11.231,89.438,88.818,179,48,300.94,15.689,15.259
4778,63.438,71.597,11.246,83.052,81.899,179,48,300.94,15.741,14.912
4779,61.496,72.207,11.303,83.798,83.88,178,48,283.37,15.612,13.72
4780,62.323,72.916,11.317,84.208,84.329,178,48,283.37,15.667,13.702
4781,59.972,73.475,11.376,84.435,84.9,176,47,268.92,15.51,13.268
4782,60.557,74.154,11.392,83.793,84.191,176,47,268.92,15.549,13.339
4783,58.598,74.879,11.448,83.798,84.206,175,47,260.89,15.419,13.33
4784,55.986,74.898,11.488,85.267,85.302,174,47,295.37,15.245,13.88
4785,53.435,75.547,11.547,84.827,84.159,173,47,308.55,15.075,14.646
4786,53.467,76.197,11.566,88.893,88.765,173,47,308.55,15.077,14.496
4865,79.083,45.887,10.055,73.418,65.496,202,70,303.74,16.784,16.723
4866,78.377,46.314,10.084,70.483,62.986,202,70,303.74,16.738,16.397
4867,78.203,47.306,10.116,71.503,64.512,201,69,286.78,16.726,16.331
4868,78.78,47.865,10.119,75.16,68.303,201,68,282.26,16.764,16.571
4869,78.182,48.818,10.161,73.869,66.388,200,67,278.02,16.724,16.644
4870,78.781,49.38,10.165,82.709,75.543,200,67,278.02,16.764,17.265
4871,78.428,50.306,10.202,81.646,73.996,199,66,281.59,16.741,17.285
4872,77.454,50.641,10.23,86.495,78.317,199,66,281.59,16.676,17.769
4873,77.327,51.52,10.26,87.63,79.994,198,65,289.17,16.668,17.771
4874,76.318,51.802,10.286,92.439,84.285,198,64,280.91,16.6,18.242
4879,74.307,55.148,10.427,90.506,82.704,195,61,297.1,16.466,18.04
4880,73.081,55.324,10.456,90.511,82.705,194,60,287.02,16.384,18.04
4881,72.858,56.2,10.489,90.79,83.178,194,59,284.51,16.369,18.039
4882,71.812,56.469,10.52,83.797,77.281,193,59,297.61,16.3,17.233
4883,71.696,57.424,10.555,82.811,75.483,192,58,294.96,16.292,17.319
4884,70.48,57.653,10.589,78.321,71.626,192,58,294.96,16.211,16.809
4885,70.07,58.458,10.623,76.961,69.024,191,57,295.87,16.184,16.988
4886,68.631,58.552,10.658,76.708,68.781,190,56,298.57,16.088,16.964
4887,68.173,59.319,10.691,77.245,69.904,190,56,298.57,16.057,16.879
4888,66.834,59.477,10.726,76.391,69.158,189,55,280.34,15.968,16.786
4889,65.991,60.122,10.762,74.572,64.954,188,54,297.85,15.912,17.152
4890,66.416,60.69,10.77,95.198,87.278,188,54,297.85,15.94,18.448
4902,61.697,68.179,11.142,75.382,70.004,181,48,308.52,15.625,16.236
4903,60.411,68.751,11.189,76.246,76.645,180,48,307.95,15.54,13.145
4906,60.108,70.763,11.273,84.046,84.069,178,48,283.37,15.519,13.794
4907,58.186,71.315,11.329,84.157,84.49,177,48,294.59,15.391,13.411
4908,58.784,72.056,11.344,82.734,82.943,177,48,294.59,15.431,13.511
4909,56.463,72.55,11.402,82.709,82.856,176,48,311.66,15.276,13.583
4910,56.809,73.255,11.42,84.934,85.353,175,48,293.75,15.299,13.341
4911,54.791,73.946,11.476,84.795,84.836,174,47,295.37,15.165,13.831
4993,77.455,45.695,10.087,90.632,82.577,202,70,303.74,16.676,18.079
4994,76.731,46.108,10.115,83.11,76.101,201,70,311.41,16.628,17.249
4995,76.489,47.103,10.15,81.285,73.393,200,69,292.69,16.612,17.298
4996,77.033,47.683,10.155,84.443,76.669,200,68,280.62,16.648,17.527
4997,76.39,48.612,10.195,84.452,76.683,199,67,279.6,16.605,17.527
4998,76.96,49.187,10.2,80.848,72.965,199,67,279.6,16.643,17.267
4999,76.583,50.083,10.232,80.054,71.825,199,66,281.59,16.618,17.281
5000,75.601,50.398,10.26,83.19,74.65,198,66,297.65,16.552,17.576
5001,75.466,51.238,10.285,83.882,75.628,198,65,289.17,16.543,17.577
5007,72.334,54.725,10.45,89.956,82.126,194,61,317.72,16.335,17.996
5008,71.095,54.888,10.481,82.914,75.739,194,60,287.02,16.252,17.293
5009,70.792,55.756,10.517,83.798,77.27,193,59,297.61,16.232,17.233
5010,69.706,56.025,10.552,81.282,75.193,192,59,304.62,16.159,16.901
5011,69.511,56.968,10.588,80.413,73.701,192,58,294.96,16.146,16.982
5012,68.278,57.186,10.624,81.3,74.451,191,58,301.55,16.064,17.086
5013,67.809,57.965,10.659,80.031,72.24,190,57,304.97,16.033,17.184
5014,66.37,58.05,10.695,71.672,64.748,190,57,304.97,15.937,16.351
5015,65.851,58.796,10.729,71.252,63.948,189,56,294.8,15.902,16.418
5016,64.587,58.88,10.76,88.339,79.159,188,55,300.09,15.818,18.039
5017,64.019,59.365,10.779,86.919,76.202,188,54,297.85,15.78,18.23
5032,58.4,68.554,11.224,85.483,84.495,179,48,300.94,15.406,15.036
5033,56.841,69.068,11.275,85.364,84.991,178,48,283.37,15.302,14.372
5121,75.857,45.485,10.119,65.02,58.593,201,70,311.41,16.569,15.691
5122,75.105,45.886,10.149,82.462,73.701,200,70,295.07,16.519,17.562
5123,74.818,46.845,10.179,84.542,76.769,200,69,292.69,16.5,17.529
5124,75.319,47.438,10.185,81.022,73.135,200,68,280.62,16.534,17.275
5125,74.64,48.354,10.226,81.719,74.199,199,67,279.6,16.488,17.251
5126,75.166,48.948,10.231,80.409,72.852,199,67,279.6,16.523,17.157
5127,74.752,49.838,10.264,78.304,69.711,198,66,297.65,16.496,17.226
5128,73.852,50.077,10.285,95.757,86.016,198,65,289.17,16.436,18.676
5129,73.779,50.871,10.302,96.087,86.455,197,64,312.82,16.431,18.684
5130,72.931,51.046,10.317,91.623,82.257,197,64,312.82,16.374,18.329
5131,72.431,51.814,10.346,93.534,85.203,196,63,314.38,16.341,18.351
5134,70.977,53.42,10.432,88.639,83.401,195,61,297.1,16.244,17.418
5135,70.408,54.254,10.476,87.515,80.496,194,60,287.02,16.206,17.659
5136,69.228,54.355,10.503,95.881,88.129,193,60,313.03,16.128,18.494
5138,68.377,55.653,10.571,82.03,75.913,192,59,304.62,16.071,16.972
5139,67.441,56.429,10.619,81.952,75.091,191,58,301.55,16.008,17.141
5140,66.259,56.568,10.653,73.401,67.685,190,58,310.0,15.929,16.131
5141,65.655,57.41,10.694,73.272,66.41,190,57,304.97,15.889,16.448
5142,64.267,57.417,10.729,77.426,70.159,189,57,312.6,15.797,16.86
5143,63.719,58.142,10.76,77.647,68.264,188,56,308.82,15.76,17.309
5144,62.609,58.106,10.782,90.012,79.9,188,55,300.09,15.686,18.289
5145,62.044,58.584,10.8,90.21,79.685,187,54,320.71,15.649,18.38
5146,62.59,59.105,10.797,82.83,72.107,188,54,297.85,15.685,17.956
5147,61.56,59.387,10.822,82.638,73.071,187,52,310.79,15.616,17.694
5161,54.607,67.997,11.287,87.055,86.159,178,48,283.37,15.153,15.156
5162,54.819,68.774,11.308,88.453,87.716,178,48,283.37,15.167,15.209
5249,74.257,45.265,10.157,65.779,57.176,200,70,295.07,16.463,16.354
5250,73.497,45.671,10.188,56.274,48.998,200,70,295.07,16.412,15.391
